  -5.28024  -5.09384  -2.46848  -4.80609  -4.69841  -2.30585  -6.81638  -4.49475   6.69337  11.11536   8.89229   6.69337   4.49475   2.27213   2.30585   2.34921   2.40305   4.93697   5.09384   5.28024
   4.78577  -0.54652  -1.31083  -2.59550  -3.05500  -2.92521  -4.30503  -2.07938   3.62981   6.81201   6.42360   5.02208   3.59596   1.55563   0.37518  -0.59329   0.09618   2.13086   4.46584   4.78577
   0.00000  -2.47651  -0.67465  -1.81168  -1.77853  -1.15473  -4.19783  -2.45888   4.46105   7.06203   4.35130   3.37299   4.30582   3.59591   1.63340  -0.82013   0.20082   3.08415   7.64085  13.13734
   0.00000  -1.90898   0.51239   0.55540   0.76243   1.73472   0.08843   0.56007   4.90233   5.79155  -0.39007  -1.72508   3.76815   7.21889   2.48606  -5.43811  -5.35678  -1.51948   4.18843  12.12552
  -7.52080  -2.48342   0.08411   1.15606   0.43965   2.93746   3.19864   1.03212   3.65368   7.21858   1.95023   1.89411  10.91150  13.81569   1.90625 -12.27862  -8.96514  -1.23897   4.98311  15.04161
  -3.52464  -0.79860  -0.21489   1.85100   2.12256   4.48027   4.38355   3.14468   3.50643   7.64950   6.44304   5.24980  11.31823  14.11657  -0.64038 -19.76346 -12.83486  -0.22551   7.69739  17.62318
   3.32678   0.16284  -0.41356   4.34648   4.59260   2.55728   0.61498   2.18329   3.32102   7.45259  10.06376   7.97758   9.93215  14.06501   0.46016 -20.78862 -14.24700  -0.36565   9.09605  19.96069
  -3.16082  -1.63675  -0.41840   2.92425   1.71071  -1.59529  -3.82895  -0.69538   2.64174   7.59902  11.85458   7.05110   5.59421   9.15529  -2.76597 -20.04844 -10.41913   3.92731  12.57291  15.80410
  -9.06609  -5.25776  -3.87723  -2.73153  -3.41751  -5.24974  -5.18886  -1.06300   1.97130   8.96767  12.97906   6.47149   4.50105   1.31404 -11.16617 -20.74010  -2.57932  13.54634  20.22016  24.17623
  -8.71995  -9.03156  -7.52119  -5.59305  -6.66263  -8.54364  -5.40058  -0.39555   1.49648  10.18572  13.89845   8.04996   3.46159  -7.36011 -17.76106 -21.54506   0.86823  19.88351  25.74514  20.34654
 -16.86996 -12.29582  -9.99822  -8.90074  -9.43399  -9.96083  -4.51877   3.11374   6.04001  10.81424  12.50939   7.21180   0.54263 -10.24574 -18.60319 -18.94404   3.83529  22.10516  25.64584  22.49329
 -13.67303 -13.29412 -11.51336 -11.20910 -11.08527  -9.94911  -4.64859   2.73733   8.80133  14.15680  15.74844  10.83037   3.49284  -8.25888 -18.40250 -17.76109   2.50419  18.81391  19.79612  16.40764
 -18.71420 -14.31334 -12.47256 -11.00085  -8.53324  -6.24329  -2.10751   4.56326  10.43386  12.61669  14.03795  10.15802   1.94494  -6.08580 -11.19240  -9.98673   4.98731  16.44001  15.57178  18.71420
 -13.13253 -12.06713 -10.06982  -6.90633  -4.33224  -2.45401  -1.04960   4.36290  15.55123  21.95825  19.23689  13.01036   3.63083  -6.00634 -12.07329  -9.28658   1.93972   9.71370  11.79929  13.13253
 -10.36914  -8.33289  -7.03380  -3.44932  -1.66298   0.51811   2.43149   7.38163  15.50476  20.84339  18.24439  12.70961   4.21707  -3.52508  -8.45321  -6.09737   1.75312   7.94646  12.69244  18.14599
 -12.84735 -10.23121  -5.10656  -1.27725   0.00000   1.28409   2.57739   6.46514  20.74200  29.85845  22.06929  12.96375   5.17211  -3.86609 -12.84086 -10.23999   0.00000   5.10656  10.23121  12.84735
